personid,gendername,racename,statename,incomebracket,lifeexp,year
11685,Male,Hispanics,Oregon,1to25000,75,2012
11686,Male,Hispanics,Oregon,1to25000,75,2013
11687,Male,Hispanics,Oregon,1to25000,75,2014
11688,Male,Hispanics,Oregon,1to25000,75,2015
11689,Male,Hispanics,Oregon,1to25000,75,2016
11690,Male,Hispanics,Oregon,1to25000,75,2017
11691,Male,Hispanics,Oregon,25000to50000,77,2008
11692,Male,Hispanics,Oregon,25000to50000,77,2009
11693,Male,Hispanics,Oregon,25000to50000,77,2010
11694,Male,Hispanics,Oregon,25000to50000,77,2011
11695,Male,Hispanics,Oregon,25000to50000,77,2012
11696,Male,Hispanics,Oregon,25000to50000,77,2013
11697,Male,Hispanics,Oregon,25000to50000,77,2014
11698,Male,Hispanics,Oregon,25000to50000,77,2015
11699,Male,Hispanics,Oregon,25000to50000,77,2016
11700,Male,Hispanics,Oregon,25000to50000,77,2017
11701,Male,Hispanics,Oregon,50001to75000,77,2008
11702,Male,Hispanics,Oregon,50001to75000,77,2009
11703,Male,Hispanics,Oregon,50001to75000,77,2010
11704,Male,Hispanics,Oregon,50001to75000,77,2011
11705,Male,Hispanics,Oregon,50001to75000,77,2012
11706,Male,Hispanics,Oregon,50001to75000,77,2013
11707,Male,Hispanics,Oregon,50001to75000,77,2014
11708,Male,Hispanics,Oregon,50001to75000,77,2015
11709,Male,Hispanics,Oregon,50001to75000,77,2016
11710,Male,Hispanics,Oregon,50001to75000,77,2017
11711,Male,Hispanics,Oregon,75001andmore,78,2008
11712,Male,Hispanics,Oregon,75001andmore,78,2009
11713,Male,Hispanics,Oregon,75001andmore,78,2010
11714,Male,Hispanics,Oregon,75001andmore,78,2011
11715,Male,Hispanics,Oregon,75001andmore,78,2012
11716,Male,Hispanics,Oregon,75001andmore,78,2013
11717,Male,Hispanics,Oregon,75001andmore,78,2014
11718,Male,Hispanics,Oregon,75001andmore,78,2015
11719,Male,Hispanics,Oregon,75001andmore,78,2016
11720,Male,Hispanics,Oregon,75001andmore,78,2017
11721,Male,Hispanics,Pennsylvania,1to25000,74,2008
11722,Male,Hispanics,Pennsylvania,1to25000,74,2009
11723,Male,Hispanics,Pennsylvania,1to25000,74,2010
11724,Male,Hispanics,Pennsylvania,1to25000,74,2011
11725,Male,Hispanics,Pennsylvania,1to25000,74,2012
11726,Male,Hispanics,Pennsylvania,1to25000,74,2013
11727,Male,Hispanics,Pennsylvania,1to25000,74,2014
11728,Male,Hispanics,Pennsylvania,1to25000,74,2015
11729,Male,Hispanics,Pennsylvania,1to25000,74,2016
11730,Male,Hispanics,Pennsylvania,1to25000,74,2017
11731,Male,Hispanics,Pennsylvania,25000to50000,76,2008
11732,Male,Hispanics,Pennsylvania,25000to50000,76,2009
11733,Male,Hispanics,Pennsylvania,25000to50000,76,2010
11734,Male,Hispanics,Pennsylvania,25000to50000,76,2011
11735,Male,Hispanics,Pennsylvania,25000to50000,76,2012
11736,Male,Hispanics,Pennsylvania,25000to50000,76,2013
11737,Male,Hispanics,Pennsylvania,25000to50000,76,2014
11738,Male,Hispanics,Pennsylvania,25000to50000,76,2015
11739,Male,Hispanics,Pennsylvania,25000to50000,76,2016
11740,Male,Hispanics,Pennsylvania,25000to50000,76,2017
11741,Male,Hispanics,Pennsylvania,50001to75000,76,2008
11742,Male,Hispanics,Pennsylvania,50001to75000,76,2009
11743,Male,Hispanics,Pennsylvania,50001to75000,76,2010
11744,Male,Hispanics,Pennsylvania,50001to75000,76,2011
11745,Male,Hispanics,Pennsylvania,50001to75000,76,2012
11746,Male,Hispanics,Pennsylvania,50001to75000,76,2013
11747,Male,Hispanics,Pennsylvania,50001to75000,76,2014
11748,Male,Hispanics,Pennsylvania,50001to75000,76,2015
11749,Male,Hispanics,Pennsylvania,50001to75000,76,2016
11750,Male,Hispanics,Pennsylvania,50001to75000,76,2017
11751,Male,Hispanics,Pennsylvania,75001andmore,77,2008
11752,Male,Hispanics,Pennsylvania,75001andmore,77,2009
11753,Male,Hispanics,Pennsylvania,75001andmore,77,2010
11754,Male,Hispanics,Pennsylvania,75001andmore,77,2011
11755,Male,Hispanics,Pennsylvania,75001andmore,77,2012
11756,Male,Hispanics,Pennsylvania,75001andmore,77,2013
11757,Male,Hispanics,Pennsylvania,75001andmore,77,2014
11758,Male,Hispanics,Pennsylvania,75001andmore,77,2015
11759,Male,Hispanics,Pennsylvania,75001andmore,77,2016
11760,Male,Hispanics,Pennsylvania,75001andmore,77,2017
11761,Male,Hispanics,"Rhode Island",1to25000,75,2008
11762,Male,Hispanics,"Rhode Island",1to25000,75,2009
11763,Male,Hispanics,"Rhode Island",1to25000,75,2010
11764,Male,Hispanics,"Rhode Island",1to25000,75,2011
11765,Male,Hispanics,"Rhode Island",1to25000,75,2012
11766,Male,Hispanics,"Rhode Island",1to25000,75,2013
11767,Male,Hispanics,"Rhode Island",1to25000,75,2014
11768,Male,Hispanics,"Rhode Island",1to25000,75,2015
11769,Male,Hispanics,"Rhode Island",1to25000,75,2016
11770,Male,Hispanics,"Rhode Island",1to25000,75,2017
11771,Male,Hispanics,"Rhode Island",25000to50000,77,2008
11772,Male,Hispanics,"Rhode Island",25000to50000,77,2009
11773,Male,Hispanics,"Rhode Island",25000to50000,77,2010
11774,Male,Hispanics,"Rhode Island",25000to50000,77,2011
11775,Male,Hispanics,"Rhode Island",25000to50000,77,2012
11776,Male,Hispanics,"Rhode Island",25000to50000,77,2013
11777,Male,Hispanics,"Rhode Island",25000to50000,77,2014
11778,Male,Hispanics,"Rhode Island",25000to50000,77,2015
11779,Male,Hispanics,"Rhode Island",25000to50000,77,2016
11780,Male,Hispanics,"Rhode Island",25000to50000,77,2017
11781,Male,Hispanics,"Rhode Island",50001to75000,77,2008
11782,Male,Hispanics,"Rhode Island",50001to75000,77,2009
11783,Male,Hispanics,"Rhode Island",50001to75000,77,2010
11784,Male,Hispanics,"Rhode Island",50001to75000,77,2011
11785,Male,Hispanics,"Rhode Island",50001to75000,77,2012
11786,Male,Hispanics,"Rhode Island",50001to75000,77,2013
11787,Male,Hispanics,"Rhode Island",50001to75000,77,2014
11788,Male,Hispanics,"Rhode Island",50001to75000,77,2015
11789,Male,Hispanics,"Rhode Island",50001to75000,77,2016
11790,Male,Hispanics,"Rhode Island",50001to75000,77,2017
11791,Male,Hispanics,"Rhode Island",75001andmore,76,2008
11792,Male,Hispanics,"Rhode Island",75001andmore,76,2009
11793,Male,Hispanics,"Rhode Island",75001andmore,76,2010
11794,Male,Hispanics,"Rhode Island",75001andmore,76,2011
11795,Male,Hispanics,"Rhode Island",75001andmore,76,2012
11796,Male,Hispanics,"Rhode Island",75001andmore,76,2013
11797,Male,Hispanics,"Rhode Island",75001andmore,76,2014
11798,Male,Hispanics,"Rhode Island",75001andmore,76,2015
11799,Male,Hispanics,"Rhode Island",75001andmore,76,2016
11800,Male,Hispanics,"Rhode Island",75001andmore,76,2017
11801,Male,Hispanics,"South Carolina",1to25000,73,2008
11802,Male,Hispanics,"South Carolina",1to25000,73,2009
11803,Male,Hispanics,"South Carolina",1to25000,73,2010
11804,Male,Hispanics,"South Carolina",1to25000,73,2011
11805,Male,Hispanics,"South Carolina",1to25000,73,2012
11806,Male,Hispanics,"South Carolina",1to25000,73,2013
11807,Male,Hispanics,"South Carolina",1to25000,73,2014
11808,Male,Hispanics,"South Carolina",1to25000,73,2015
11809,Male,Hispanics,"South Carolina",1to25000,73,2016
11810,Male,Hispanics,"South Carolina",1to25000,73,2017
11811,Male,Hispanics,"South Carolina",25000to50000,75,2008
11812,Male,Hispanics,"South Carolina",25000to50000,75,2009
11813,Male,Hispanics,"South Carolina",25000to50000,75,2010
11814,Male,Hispanics,"South Carolina",25000to50000,75,2011
11815,Male,Hispanics,"South Carolina",25000to50000,75,2012
11816,Male,Hispanics,"South Carolina",25000to50000,75,2013
11817,Male,Hispanics,"South Carolina",25000to50000,75,2014
11818,Male,Hispanics,"South Carolina",25000to50000,75,2015
11819,Male,Hispanics,"South Carolina",25000to50000,75,2016
11820,Male,Hispanics,"South Carolina",25000to50000,75,2017
11821,Male,Hispanics,"South Carolina",50001to75000,75,2008
11822,Male,Hispanics,"South Carolina",50001to75000,75,2009
11823,Male,Hispanics,"South Carolina",50001to75000,75,2010
11824,Male,Hispanics,"South Carolina",50001to75000,75,2011
11825,Male,Hispanics,"South Carolina",50001to75000,75,2012
11826,Male,Hispanics,"South Carolina",50001to75000,75,2013
11827,Male,Hispanics,"South Carolina",50001to75000,75,2014
11828,Male,Hispanics,"South Carolina",50001to75000,75,2015
11829,Male,Hispanics,"South Carolina",50001to75000,75,2016
11830,Male,Hispanics,"South Carolina",50001to75000,75,2017
11831,Male,Hispanics,"South Carolina",75001andmore,76,2008
11832,Male,Hispanics,"South Carolina",75001andmore,76,2009
11833,Male,Hispanics,"South Carolina",75001andmore,76,2010
11834,Male,Hispanics,"South Carolina",75001andmore,76,2011
11835,Male,Hispanics,"South Carolina",75001andmore,76,2012
11836,Male,Hispanics,"South Carolina",75001andmore,76,2013
11837,Male,Hispanics,"South Carolina",75001andmore,76,2014
11838,Male,Hispanics,"South Carolina",75001andmore,76,2015
11839,Male,Hispanics,"South Carolina",75001andmore,76,2016
11840,Male,Hispanics,"South Carolina",75001andmore,76,2017
11841,Male,Hispanics,"South Dakota",1to25000,75,2008
11842,Male,Hispanics,"South Dakota",1to25000,75,2009
11843,Male,Hispanics,"South Dakota",1to25000,75,2010
11844,Male,Hispanics,"South Dakota",1to25000,75,2011
11845,Male,Hispanics,"South Dakota",1to25000,75,2012
11846,Male,Hispanics,"South Dakota",1to25000,75,2013
11847,Male,Hispanics,"South Dakota",1to25000,75,2014
11848,Male,Hispanics,"South Dakota",1to25000,75,2015
11849,Male,Hispanics,"South Dakota",1to25000,75,2016
11850,Male,Hispanics,"South Dakota",1to25000,75,2017
11851,Male,Hispanics,"South Dakota",25000to50000,77,2008
11852,Male,Hispanics,"South Dakota",25000to50000,77,2009
11853,Male,Hispanics,"South Dakota",25000to50000,77,2010
11854,Male,Hispanics,"South Dakota",25000to50000,77,2011
11855,Male,Hispanics,"South Dakota",25000to50000,77,2012
11856,Male,Hispanics,"South Dakota",25000to50000,77,2013
11857,Male,Hispanics,"South Dakota",25000to50000,77,2014
11858,Male,Hispanics,"South Dakota",25000to50000,77,2015
11859,Male,Hispanics,"South Dakota",25000to50000,77,2016
11860,Male,Hispanics,"South Dakota",25000to50000,77,2017
11861,Male,Hispanics,"South Dakota",50001to75000,78,2008
11862,Male,Hispanics,"South Dakota",50001to75000,78,2009
11863,Male,Hispanics,"South Dakota",50001to75000,78,2010
11864,Male,Hispanics,"South Dakota",50001to75000,78,2011
11865,Male,Hispanics,"South Dakota",50001to75000,78,2012
11866,Male,Hispanics,"South Dakota",50001to75000,78,2013
11867,Male,Hispanics,"South Dakota",50001to75000,78,2014
11868,Male,Hispanics,"South Dakota",50001to75000,78,2015
11869,Male,Hispanics,"South Dakota",50001to75000,78,2016
11870,Male,Hispanics,"South Dakota",50001to75000,78,2017
11871,Male,Hispanics,"South Dakota",75001andmore,79,2008
11872,Male,Hispanics,"South Dakota",75001andmore,79,2009
11873,Male,Hispanics,"South Dakota",75001andmore,79,2010
11874,Male,Hispanics,"South Dakota",75001andmore,79,2011
11875,Male,Hispanics,"South Dakota",75001andmore,79,2012
11876,Male,Hispanics,"South Dakota",75001andmore,79,2013
11877,Male,Hispanics,"South Dakota",75001andmore,79,2014
11878,Male,Hispanics,"South Dakota",75001andmore,79,2015
11879,Male,Hispanics,"South Dakota",75001andmore,79,2016
11880,Male,Hispanics,"South Dakota",75001andmore,79,2017
11881,Male,Hispanics,Tennessee,1to25000,74,2008
11882,Male,Hispanics,Tennessee,1to25000,74,2009
11883,Male,Hispanics,Tennessee,1to25000,74,2010
11884,Male,Hispanics,Tennessee,1to25000,74,2011
11885,Male,Hispanics,Tennessee,1to25000,74,2012
11886,Male,Hispanics,Tennessee,1to25000,74,2013
11887,Male,Hispanics,Tennessee,1to25000,74,2014
11888,Male,Hispanics,Tennessee,1to25000,74,2015
11889,Male,Hispanics,Tennessee,1to25000,74,2016
11890,Male,Hispanics,Tennessee,1to25000,74,2017
11891,Male,Hispanics,Tennessee,25000to50000,75,2008
11892,Male,Hispanics,Tennessee,25000to50000,75,2009
11893,Male,Hispanics,Tennessee,25000to50000,75,2010
11894,Male,Hispanics,Tennessee,25000to50000,75,2011
11895,Male,Hispanics,Tennessee,25000to50000,75,2012
11896,Male,Hispanics,Tennessee,25000to50000,75,2013
11897,Male,Hispanics,Tennessee,25000to50000,75,2014
11898,Male,Hispanics,Tennessee,25000to50000,75,2015
11899,Male,Hispanics,Tennessee,25000to50000,75,2016
11900,Male,Hispanics,Tennessee,25000to50000,75,2017
11901,Male,Hispanics,Tennessee,50001to75000,76,2008
11902,Male,Hispanics,Tennessee,50001to75000,76,2009
11903,Male,Hispanics,Tennessee,50001to75000,76,2010
11904,Male,Hispanics,Tennessee,50001to75000,76,2011
11905,Male,Hispanics,Tennessee,50001to75000,76,2012
11906,Male,Hispanics,Tennessee,50001to75000,76,2013
11907,Male,Hispanics,Tennessee,50001to75000,76,2014
11908,Male,Hispanics,Tennessee,50001to75000,76,2015
11909,Male,Hispanics,Tennessee,50001to75000,76,2016
11910,Male,Hispanics,Tennessee,50001to75000,76,2017
11911,Male,Hispanics,Tennessee,75001andmore,77,2008
11912,Male,Hispanics,Tennessee,75001andmore,77,2009
11913,Male,Hispanics,Tennessee,75001andmore,77,2010
11914,Male,Hispanics,Tennessee,75001andmore,77,2011
11915,Male,Hispanics,Tennessee,75001andmore,77,2012
11916,Male,Hispanics,Tennessee,75001andmore,77,2013
11917,Male,Hispanics,Tennessee,75001andmore,77,2014
11918,Male,Hispanics,Tennessee,75001andmore,77,2015
11919,Male,Hispanics,Tennessee,75001andmore,77,2016
11920,Male,Hispanics,Tennessee,75001andmore,77,2017
11921,Male,Hispanics,Texas,1to25000,74,2008
11922,Male,Hispanics,Texas,1to25000,74,2009
11923,Male,Hispanics,Texas,1to25000,74,2010
11924,Male,Hispanics,Texas,1to25000,74,2011
11925,Male,Hispanics,Texas,1to25000,74,2012
11926,Male,Hispanics,Texas,1to25000,74,2013
11927,Male,Hispanics,Texas,1to25000,74,2014
11928,Male,Hispanics,Texas,1to25000,74,2015
11929,Male,Hispanics,Texas,1to25000,74,2016
11930,Male,Hispanics,Texas,1to25000,74,2017
11931,Male,Hispanics,Texas,25000to50000,75,2008
11932,Male,Hispanics,Texas,25000to50000,75,2009
11933,Male,Hispanics,Texas,25000to50000,75,2010
11934,Male,Hispanics,Texas,25000to50000,75,2011
11935,Male,Hispanics,Texas,25000to50000,75,2012
11936,Male,Hispanics,Texas,25000to50000,75,2013
11937,Male,Hispanics,Texas,25000to50000,75,2014
11938,Male,Hispanics,Texas,25000to50000,75,2015
11939,Male,Hispanics,Texas,25000to50000,75,2016
11940,Male,Hispanics,Texas,25000to50000,75,2017
11941,Male,Hispanics,Texas,50001to75000,76,2008
11942,Male,Hispanics,Texas,50001to75000,76,2009
11943,Male,Hispanics,Texas,50001to75000,76,2010
11944,Male,Hispanics,Texas,50001to75000,76,2011
11945,Male,Hispanics,Texas,50001to75000,76,2012
11946,Male,Hispanics,Texas,50001to75000,76,2013
11947,Male,Hispanics,Texas,50001to75000,76,2014
11948,Male,Hispanics,Texas,50001to75000,76,2015
11949,Male,Hispanics,Texas,50001to75000,76,2016
11950,Male,Hispanics,Texas,50001to75000,76,2017
11951,Male,Hispanics,Texas,75001andmore,77,2008
11952,Male,Hispanics,Texas,75001andmore,77,2009
11953,Male,Hispanics,Texas,75001andmore,77,2010
11954,Male,Hispanics,Texas,75001andmore,77,2011
11955,Male,Hispanics,Texas,75001andmore,77,2012
11956,Male,Hispanics,Texas,75001andmore,77,2013
11957,Male,Hispanics,Texas,75001andmore,77,2014
11958,Male,Hispanics,Texas,75001andmore,77,2015
11959,Male,Hispanics,Texas,75001andmore,77,2016
11960,Male,Hispanics,Texas,75001andmore,77,2017
11961,Male,Hispanics,Utah,1to25000,76,2008
11962,Male,Hispanics,Utah,1to25000,76,2009
11963,Male,Hispanics,Utah,1to25000,76,2010
11964,Male,Hispanics,Utah,1to25000,76,2011
11965,Male,Hispanics,Utah,1to25000,76,2012
11966,Male,Hispanics,Utah,1to25000,76,2013
11967,Male,Hispanics,Utah,1to25000,76,2014
11968,Male,Hispanics,Utah,1to25000,76,2015
11969,Male,Hispanics,Utah,1to25000,76,2016
11970,Male,Hispanics,Utah,1to25000,76,2017
11971,Male,Hispanics,Utah,25000to50000,78,2008
11972,Male,Hispanics,Utah,25000to50000,78,2009
11973,Male,Hispanics,Utah,25000to50000,78,2010
11974,Male,Hispanics,Utah,25000to50000,78,2011
11975,Male,Hispanics,Utah,25000to50000,78,2012
11976,Male,Hispanics,Utah,25000to50000,78,2013
11977,Male,Hispanics,Utah,25000to50000,78,2014
11978,Male,Hispanics,Utah,25000to50000,78,2015
11979,Male,Hispanics,Utah,25000to50000,78,2016
11980,Male,Hispanics,Utah,25000to50000,78,2017
11981,Male,Hispanics,Utah,50001to75000,79,2008
11982,Male,Hispanics,Utah,50001to75000,79,2009
11983,Male,Hispanics,Utah,50001to75000,79,2010
11984,Male,Hispanics,Utah,50001to75000,79,2011
11985,Male,Hispanics,Utah,50001to75000,79,2012
11986,Male,Hispanics,Utah,50001to75000,79,2013
11987,Male,Hispanics,Utah,50001to75000,79,2014
11988,Male,Hispanics,Utah,50001to75000,79,2015
11989,Male,Hispanics,Utah,50001to75000,79,2016
11990,Male,Hispanics,Utah,50001to75000,79,2017
11991,Male,Hispanics,Utah,75001andmore,79,2008
11992,Male,Hispanics,Utah,75001andmore,79,2009
11993,Male,Hispanics,Utah,75001andmore,79,2010
11994,Male,Hispanics,Utah,75001andmore,79,2011
11995,Male,Hispanics,Utah,75001andmore,79,2012
11996,Male,Hispanics,Utah,75001andmore,79,2013
11997,Male,Hispanics,Utah,75001andmore,79,2014
11998,Male,Hispanics,Utah,75001andmore,79,2015
11999,Male,Hispanics,Utah,75001andmore,79,2016
12000,Male,Hispanics,Utah,75001andmore,79,2017
12001,Male,Hispanics,Vermont,1to25000,76,2008
12002,Male,Hispanics,Vermont,1to25000,76,2009
12003,Male,Hispanics,Vermont,1to25000,76,2010
12004,Male,Hispanics,Vermont,1to25000,76,2011
12005,Male,Hispanics,Vermont,1to25000,76,2012
12006,Male,Hispanics,Vermont,1to25000,76,2013
12007,Male,Hispanics,Vermont,1to25000,76,2014
12008,Male,Hispanics,Vermont,1to25000,76,2015
12009,Male,Hispanics,Vermont,1to25000,76,2016
12010,Male,Hispanics,Vermont,1to25000,76,2017
12011,Male,Hispanics,Vermont,25000to50000,77,2008
12012,Male,Hispanics,Vermont,25000to50000,77,2009
12013,Male,Hispanics,Vermont,25000to50000,77,2010
12014,Male,Hispanics,Vermont,25000to50000,77,2011
12015,Male,Hispanics,Vermont,25000to50000,77,2012
12016,Male,Hispanics,Vermont,25000to50000,77,2013
12017,Male,Hispanics,Vermont,25000to50000,77,2014
12018,Male,Hispanics,Vermont,25000to50000,77,2015
12019,Male,Hispanics,Vermont,25000to50000,77,2016
12020,Male,Hispanics,Vermont,25000to50000,77,2017
12021,Male,Hispanics,Vermont,50001to75000,78,2008
12022,Male,Hispanics,Vermont,50001to75000,78,2009
12023,Male,Hispanics,Vermont,50001to75000,78,2010
12024,Male,Hispanics,Vermont,50001to75000,78,2011
12025,Male,Hispanics,Vermont,50001to75000,78,2012
12026,Male,Hispanics,Vermont,50001to75000,78,2013
12027,Male,Hispanics,Vermont,50001to75000,78,2014
12028,Male,Hispanics,Vermont,50001to75000,78,2015
12029,Male,Hispanics,Vermont,50001to75000,78,2016
12030,Male,Hispanics,Vermont,50001to75000,78,2017
12031,Male,Hispanics,Vermont,75001andmore,79,2008
12032,Male,Hispanics,Vermont,75001andmore,79,2009
12033,Male,Hispanics,Vermont,75001andmore,79,2010
12034,Male,Hispanics,Vermont,75001andmore,79,2011
12035,Male,Hispanics,Vermont,75001andmore,79,2012
12036,Male,Hispanics,Vermont,75001andmore,79,2013
12037,Male,Hispanics,Vermont,75001andmore,79,2014
12038,Male,Hispanics,Vermont,75001andmore,79,2015
12039,Male,Hispanics,Vermont,75001andmore,79,2016
12040,Male,Hispanics,Vermont,75001andmore,79,2017
12041,Male,Hispanics,Virginia,1to25000,74,2008
12042,Male,Hispanics,Virginia,1to25000,74,2009
12043,Male,Hispanics,Virginia,1to25000,74,2010
12044,Male,Hispanics,Virginia,1to25000,74,2011
12045,Male,Hispanics,Virginia,1to25000,74,2012
12046,Male,Hispanics,Virginia,1to25000,74,2013
12047,Male,Hispanics,Virginia,1to25000,74,2014
12048,Male,Hispanics,Virginia,1to25000,74,2015
12049,Male,Hispanics,Virginia,1to25000,74,2016
12050,Male,Hispanics,Virginia,1to25000,74,2017
12051,Male,Hispanics,Virginia,25000to50000,76,2008
12052,Male,Hispanics,Virginia,25000to50000,76,2009
12053,Male,Hispanics,Virginia,25000to50000,76,2010
12054,Male,Hispanics,Virginia,25000to50000,76,2011
12055,Male,Hispanics,Virginia,25000to50000,76,2012
12056,Male,Hispanics,Virginia,25000to50000,76,2013
12057,Male,Hispanics,Virginia,25000to50000,76,2014
12058,Male,Hispanics,Virginia,25000to50000,76,2015
12059,Male,Hispanics,Virginia,25000to50000,76,2016
12060,Male,Hispanics,Virginia,25000to50000,76,2017
12061,Male,Hispanics,Virginia,50001to75000,76,2008
12062,Male,Hispanics,Virginia,50001to75000,76,2009
12063,Male,Hispanics,Virginia,50001to75000,76,2010
12064,Male,Hispanics,Virginia,50001to75000,76,2011
12065,Male,Hispanics,Virginia,50001to75000,76,2012
12066,Male,Hispanics,Virginia,50001to75000,76,2013
12067,Male,Hispanics,Virginia,50001to75000,76,2014
